"","X","Brewery_ID","Name.x","Beer_ID","ABV","IBU","Style","Ounces","Name.y","City","State"
"761",761,129,"Firemans #4 Blonde Ale (2015)",830,0.051,21,"American Blonde Ale",12,"Real Ale Brewing Company","Blanco"," TX"
"762",762,130,"Straub Beer (Current)",2369,0.05,NA,"American Adjunct Lager",12,"Straub Brewery","St Mary's"," PA"
"763",763,130,"American Lager",2233,0.041,8,"American Adjunct Lager",12,"Straub Brewery","St Mary's"," PA"
"764",764,130,"American Amber",2232,0.041,8,"American Amber / Red Lager",12,"Straub Brewery","St Mary's"," PA"
"765",765,130,"American Light",2231,0.032,13,"Light Lager",12,"Straub Brewery","St Mary's"," PA"
"766",766,131,"Black Hop IPA",2368,0.068,NA,"American Black Ale",12,"Shebeen Brewing Company","Wolcott"," CT"
"767",767,132,"Point Special (Current)",2366,0.047,9,"American Adjunct Lager",12,"Stevens Point Brewery","Stevens Point"," WI"
"768",768,132,"Point Special",2365,0.047,9,"American Adjunct Lager",12,"Stevens Point Brewery","Stevens Point"," WI"
"769",769,132,"Point Cascade Pale Ale (2013)",2270,0.054,33,"American Pale Ale (APA)",12,"Stevens Point Brewery","Stevens Point"," WI"
"770",770,132,"Point Special",2228,0.047,9,"American Adjunct Lager",12,"Stevens Point Brewery","Stevens Point"," WI"
"771",771,132,"Onyx Black Ale",2151,0.052,9,"American Black Ale",12,"Stevens Point Brewery","Stevens Point"," WI"
"772",772,132,"Beyond The Pale IPA",2150,0.063,64,"American IPA",12,"Stevens Point Brewery","Stevens Point"," WI"
"773",773,132,"Point Special (2013)",2122,0.047,9,"American Adjunct Lager",12,"Stevens Point Brewery","Stevens Point"," WI"
"774",774,132,"Point Special (2012)",2121,0.047,9,"American Adjunct Lager",12,"Stevens Point Brewery","Stevens Point"," WI"
"775",775,132,"Point Special Lager",2115,0.047,9,"American Adjunct Lager",16,"Stevens Point Brewery","Stevens Point"," WI"
"776",776,132,"St. Benedict's Winter Ale",1450,0.062,NA,"Winter Warmer",12,"Stevens Point Brewery","Stevens Point"," WI"
"777",777,132,"Point Oktoberfest",1357,0.057,15,"Märzen / Oktoberfest",16,"Stevens Point Brewery","Stevens Point"," WI"
"778",778,132,"Point Nude Beach Summer Wheat",1225,0.052,7,"American Pale Wheat Ale",16,"Stevens Point Brewery","Stevens Point"," WI"
"779",779,132,"Point Nude Beach Summer Wheat",816,0.05,7,"American Pale Wheat Ale",12,"Stevens Point Brewery","Stevens Point"," WI"
"780",780,132,"Point Nude Beach Summer Wheat (2011)",772,0.05,7,"American Pale Wheat Ale",12,"Stevens Point Brewery","Stevens Point"," WI"
"781",781,132,"Drop Dead Blonde",684,0.035,NA,"American Blonde Ale",12,"Stevens Point Brewery","Stevens Point"," WI"
"782",782,132,"Three Kings Ale",650,0.049,13,"Kölsch",12,"Stevens Point Brewery","Stevens Point"," WI"
"783",783,132,"Point Oktoberfest",456,0.057,15,"Märzen / Oktoberfest",12,"Stevens Point Brewery","Stevens Point"," WI"
"784",784,132,"2012 Black Ale",357,0.054,32,"American Brown Ale",12,"Stevens Point Brewery","Stevens Point"," WI"
"785",785,132,"Point Nude Beach Summer Wheat (2010)",141,0.05,7,"American Pale Wheat Ale",12,"Stevens Point Brewery","Stevens Point"," WI"
"786",786,132,"Point Cascade Pale Ale",140,0.054,33,"American Pale Ale (APA)",12,"Stevens Point Brewery","Stevens Point"," WI"
"787",787,132,"Point Amber Classic",139,0.047,14,"American Amber / Red Lager",12,"Stevens Point Brewery","Stevens Point"," WI"
"788",788,132,"Point Special Lager",138,0.047,9,"American Adjunct Lager",12,"Stevens Point Brewery","Stevens Point"," WI"
"789",789,133,"Royal Lager",2364,NA,NA,"American Pale Lager",16,"Weston Brewing Company","Weston"," MO"
"790",790,133,"Rip Van Winkle (Current)",2348,0.08,NA,"Bock",12,"Weston Brewing Company","Weston"," MO"
"791",791,133,"O’Malley’s Stout",2344,NA,NA,"English Stout",12,"Weston Brewing Company","Weston"," MO"
"792",792,133,"O’Malley’s IPA",2343,0.075,89,"American IPA",12,"Weston Brewing Company","Weston"," MO"
"793",793,133,"O’Malley’s Irish Style Cream Ale",2342,NA,NA,"Cream Ale",12,"Weston Brewing Company","Weston"," MO"
"794",794,133,"L'il Lucy's Hot Pepper Ale",2341,0.049,28,"Chile Beer",12,"Weston Brewing Company","Weston"," MO"
"795",795,133,"Drop Kick Ale",2340,0.052,NA,"American Amber / Red Ale",12,"Weston Brewing Company","Weston"," MO"
"796",796,134,"2014 IPA Cicada Series",2362,0.075,72,"American IPA",16,"Southern Prohibition Brewing Com...","Hattiesburg"," MS"
"797",797,134,"Sinister Minister Black IPA",2346,0.077,65,"American IPA",16,"Southern Prohibition Brewing Com...","Hattiesburg"," MS"
"798",798,134,"Jack the Sipper",2320,0.053,45,"Extra Special / Strong Bitter (ESB)",12,"Southern Prohibition Brewing Com...","Hattiesburg"," MS"
"799",799,134,"Devil's Harvest Extra Pale Ale",2297,0.058,60,"American Pale Ale (APA)",12,"Southern Prohibition Brewing Com...","Hattiesburg"," MS"
"800",800,134,"Suzy B Dirty Blonde Ale",2296,0.05,20,"American Blonde Ale",12,"Southern Prohibition Brewing Com...","Hattiesburg"," MS"
"801",801,134,"Mississippi Fire Ant",1745,0.08,80,"American Amber / Red Ale",16,"Southern Prohibition Brewing Com...","Hattiesburg"," MS"
"802",802,134,"Hipster Breakfast",1120,0.058,40,"Oatmeal Stout",16,"Southern Prohibition Brewing Com...","Hattiesburg"," MS"
"803",803,134,"Suzy B Dirty Blonde Ale",1118,0.05,20,"American Blonde Ale",16,"Southern Prohibition Brewing Com...","Hattiesburg"," MS"
"804",804,134,"Devil's Harvest Extra Pale Ale",1117,0.058,60,"American Pale Ale (APA)",16,"Southern Prohibition Brewing Com...","Hattiesburg"," MS"
"805",805,135,"Axe Head Malt Liquor",2361,0.099,NA,"American Malt Liquor",24,"Minhas Craft Brewery","Monroe"," WI"
"806",806,135,"Huber Bock (2014)",2359,0.054,NA,"Bock",16,"Minhas Craft Brewery","Monroe"," WI"
"807",807,135,"Minhas Light (2012)",2358,0.04,NA,"Light Lager",12,"Minhas Craft Brewery","Monroe"," WI"
"808",808,135,"Huber",2282,0.05,NA,"American Pale Lager",12,"Minhas Craft Brewery","Monroe"," WI"
"809",809,135,"Clear Creek Ice",2281,0.062,NA,"American Pale Lager",16,"Minhas Craft Brewery","Monroe"," WI"
"810",810,135,"Clear Creek Ice",2280,0.062,NA,"American Pale Lager",12,"Minhas Craft Brewery","Monroe"," WI"
"811",811,135,"Mountain Crest",2279,0.055,NA,"American Pale Lager",16,"Minhas Craft Brewery","Monroe"," WI"
"812",812,135,"Mountain Crest",2278,0.055,NA,"American Pale Lager",12,"Minhas Craft Brewery","Monroe"," WI"
"813",813,135,"Mountain Creek (2013)",2277,0.055,NA,"American Pale Lager",12,"Minhas Craft Brewery","Monroe"," WI"
"814",814,135,"Boxer",2276,0.05,NA,"American Adjunct Lager",24,"Minhas Craft Brewery","Monroe"," WI"
"815",815,135,"Boxer Light",2275,0.042,NA,"Light Lager",12,"Minhas Craft Brewery","Monroe"," WI"
"816",816,135,"Boxer Ice",2274,0.055,NA,"American Adjunct Lager",12,"Minhas Craft Brewery","Monroe"," WI"
"817",817,135,"Boxer",2273,0.05,NA,"American Adjunct Lager",12,"Minhas Craft Brewery","Monroe"," WI"
"818",818,136,"Morning Wood Wheat (Current)",2360,0.059,14,"American Pale Wheat Ale",12,"Pug Ryan's Brewery","Dillon"," CO"
"819",819,136,"Hideout Helles",1463,0.069,17,"Munich Helles Lager",12,"Pug Ryan's Brewery","Dillon"," CO"
"820",820,136,"Dead Eye Dunkel",1462,0.06,15,"Munich Dunkel Lager",12,"Pug Ryan's Brewery","Dillon"," CO"
"821",821,136,"Peacemaker Pilsner",1461,0.058,21,"Czech Pilsener",12,"Pug Ryan's Brewery","Dillon"," CO"
"822",822,136,"Over the Rail Pale Ale",711,0.057,68,"American Pale Ale (APA)",12,"Pug Ryan's Brewery","Dillon"," CO"
"823",823,136,"Pallavicini Pilsner (2009)",188,0.058,21,"Czech Pilsener",12,"Pug Ryan's Brewery","Dillon"," CO"
"824",824,136,"Morning Wood Wheat (Current)",130,0.059,14,"American Pale Wheat Ale",12,"Pug Ryan's Brewery","Dillon"," CO"
"825",825,137,"Porter Culture",2357,0.065,NA,"American Porter",12,"Hops & Grains Brewing Company","Austin"," TX"
"826",826,138,"Sietsema Red Label",2353,0.069,NA,"Cider",16,"Sietsema Orchards and Cider Mill","Ada"," MI"
"827",827,139,"Extra Pale Ale",2352,0.053,49,"American Pale Ale (APA)",12,"Summit Brewing Company","St Paul"," MN"
"828",828,140,"Behemoth",2351,0.05,NA,"American Pilsner",12,"Core Brewing & Distilling Company","Springdale"," AR"
"829",829,140,"Arkansas Red",1650,0.052,NA,"American Amber / Red Ale",12,"Core Brewing & Distilling Company","Springdale"," AR"
"830",830,140,"Core Oatmeal Stout",1337,0.057,NA,"Oatmeal Stout",12,"Core Brewing & Distilling Company","Springdale"," AR"
"831",831,140,"Core ESB",1336,0.061,NA,"Extra Special / Strong Bitter (ESB)",12,"Core Brewing & Distilling Company","Springdale"," AR"
"832",832,141,"Oklahoma Suks",2350,0.048,32,"American Amber / Red Ale",12,"Independence Brewing Company","Austin"," TX"
"833",833,141,"Power & Light",2301,0.055,42,"American Pale Ale (APA)",12,"Independence Brewing Company","Austin"," TX"
"834",834,141,"White Rabbit ",1904,0.059,27,"Witbier",12,"Independence Brewing Company","Austin"," TX"
"835",835,142,"Cubano Espresso",2349,0.055,25,"Bock",12,"Cigar City Brewing Company","Tampa"," FL"
"836",836,142,"Operation Homefront",2014,0.062,65,"American IPA",12,"Cigar City Brewing Company","Tampa"," FL"
"837",837,142,"Wandering Pelican",2013,0.082,65,"American Black Ale",12,"Cigar City Brewing Company","Tampa"," FL"
"838",838,142,"Sugar Plum",2012,0.055,NA,"American Brown Ale",12,"Cigar City Brewing Company","Tampa"," FL"
"839",839,142,"Oktoberfest",2011,0.055,NA,"Märzen / Oktoberfest",12,"Cigar City Brewing Company","Tampa"," FL"
"840",840,142,"Puppy's Breath Porter",2010,0.06,NA,"American Porter",12,"Cigar City Brewing Company","Tampa"," FL"
"841",841,142,"Happening Now",2009,0.045,NA,"American IPA",12,"Cigar City Brewing Company","Tampa"," FL"
"842",842,142,"Hopped on the High Seas (Hop #529)",1726,0.07,60,"American IPA",12,"Cigar City Brewing Company","Tampa"," FL"
"843",843,142,"Hopped on the High Seas (Calypso)",1725,0.07,60,"American IPA",12,"Cigar City Brewing Company","Tampa"," FL"
"844",844,142,"Wiregrass Post-Prohibition Ale",1695,0.063,NA,"American Pale Ale (APA)",12,"Cigar City Brewing Company","Tampa"," FL"
"845",845,142,"Dry-Hopped On The High Seas Caribbean-Style IPA",1694,0.07,60,"American IPA",12,"Cigar City Brewing Company","Tampa"," FL"
"846",846,142,"Hopped on the High Seas (Citra)",1693,0.07,60,"American IPA",12,"Cigar City Brewing Company","Tampa"," FL"
"847",847,142,"Hopped on the High Seas (Ahtanum)",1692,0.07,60,"American IPA",12,"Cigar City Brewing Company","Tampa"," FL"
"848",848,142,"Gwar Beer",1369,0.055,NA,"American Pale Ale (APA)",12,"Cigar City Brewing Company","Tampa"," FL"
"849",849,142,"Tropical Heatwave",1243,0.052,NA,"American Pale Wheat Ale",16,"Cigar City Brewing Company","Tampa"," FL"
"850",850,142,"Humidor Series India Pale Ale",1142,0.075,70,"American IPA",12,"Cigar City Brewing Company","Tampa"," FL"
"851",851,142,"Jai Alai IPA Aged on White Oak",1141,0.075,70,"American IPA",12,"Cigar City Brewing Company","Tampa"," FL"
"852",852,142,"José Martí American Porter",1140,0.08,65,"American Porter",12,"Cigar City Brewing Company","Tampa"," FL"
"853",853,142,"Invasion Pale Ale",1139,0.05,NA,"American Pale Ale (APA)",12,"Cigar City Brewing Company","Tampa"," FL"
"854",854,142,"Maduro Brown Ale",1138,0.055,25,"English Brown Ale",12,"Cigar City Brewing Company","Tampa"," FL"
"855",855,142,"Maduro Brown Ale",571,0.055,25,"American Brown Ale",12,"Cigar City Brewing Company","Tampa"," FL"
"856",856,142,"Hotter Than Helles Lager",570,0.05,NA,"Munich Helles Lager",12,"Cigar City Brewing Company","Tampa"," FL"
"857",857,142,"Tocobaga Red Ale",569,0.072,75,"American Amber / Red Ale",12,"Cigar City Brewing Company","Tampa"," FL"
"858",858,142,"Jai Alai IPA",546,0.075,70,"American IPA",12,"Cigar City Brewing Company","Tampa"," FL"
"859",859,142,"Florida Cracker Belgian Wit",545,0.05,18,"Witbier",12,"Cigar City Brewing Company","Tampa"," FL"
"860",860,143,"Hunny Do Wheat",2347,0.048,18,"American Pale Wheat Ale",12,"Third Street Brewhouse","Cold Spring"," MN"
"861",861,143,"Three Way Pale Ale",1781,0.052,NA,"American Pale Ale (APA)",12,"Third Street Brewhouse","Cold Spring"," MN"
"862",862,143,"Rise to the Top",1780,0.041,NA,"Cream Ale",12,"Third Street Brewhouse","Cold Spring"," MN"
"863",863,143,"Lost Trout Brown Ale",1779,0.049,NA,"American Brown Ale",12,"Third Street Brewhouse","Cold Spring"," MN"
"864",864,144,"Gansett Light",2345,0.037,10,"Light Lager",16,"Narragansett Brewing Company","Providence"," RI"
"865",865,144,"Bohemian Pils",2224,0.052,30,"American Pilsner",16,"Narragansett Brewing Company","Providence"," RI"
"866",866,144,"Autocrat Coffee Milk Stout",1775,0.053,30,"Milk / Sweet Stout",16,"Narragansett Brewing Company","Providence"," RI"
"867",867,144,"Narragansett Bohemian Pilsner",1291,0.086,35,"German Pilsener",16,"Narragansett Brewing Company","Providence"," RI"
"868",868,144,"Narragansett Summer Ale",1093,0.042,24,"American Pale Wheat Ale",12,"Narragansett Brewing Company","Providence"," RI"
"869",869,144,"Narragansett Cream Ale",580,0.05,22,"Cream Ale",16,"Narragansett Brewing Company","Providence"," RI"
"870",870,144,"Narragansett Summer Ale",403,0.042,24,"American Pale Wheat Ale",16,"Narragansett Brewing Company","Providence"," RI"
"871",871,144,"Narragansett Porter",316,0.07,22,"American Porter",16,"Narragansett Brewing Company","Providence"," RI"
"872",872,144,"Narragansett Bock",315,0.065,32,"Bock",16,"Narragansett Brewing Company","Providence"," RI"
"873",873,144,"Narragansett Fest Lager",314,0.055,15,"Märzen / Oktoberfest",16,"Narragansett Brewing Company","Providence"," RI"
"874",874,145,"Little Red Cap",2339,0.063,43,"Altbier",12,"Grimm Brothers Brewhouse","Loveland"," CO"
"875",875,146,"Shark Tracker Light lager",2338,0.048,NA,"Light Lager",12,"Cisco Brewers","Nantucket"," MA"
"876",876,146,"Pumple Drumkin",1365,0.06,NA,"Pumpkin Ale",12,"Cisco Brewers","Nantucket"," MA"
"877",877,146,"Grey Lady",1094,0.045,NA,"Witbier",12,"Cisco Brewers","Nantucket"," MA"
"878",878,146,"Summer of Lager",657,0.062,NA,"Munich Helles Lager",12,"Cisco Brewers","Nantucket"," MA"
"879",879,146,"Indie Pale Ale",656,0.065,NA,"American IPA",12,"Cisco Brewers","Nantucket"," MA"
"880",880,146,"Sankaty Light Lager",359,0.038,NA,"Light Lager",12,"Cisco Brewers","Nantucket"," MA"
"881",881,146,"Whale's Tale Pale Ale",56,0.056,NA,"English Pale Ale",12,"Cisco Brewers","Nantucket"," MA"
"882",882,147,"Charlie's Rye IPA",2337,0.06,NA,"American IPA",16,"Angry Minnow","Hayward"," WI"
"883",883,148,"New Cleveland Palesner",2336,0.05,NA,"American Pilsner",12,"Platform Beer Company","Cleveland"," OH"
"884",884,149,"Perpetual Darkness",2335,0.092,72,"Belgian Strong Dark Ale",12,"Odyssey Beerwerks","Arvada"," CO"
"885",885,149,"Clan Warrior",2334,0.087,29,"Scotch Ale / Wee Heavy",12,"Odyssey Beerwerks","Arvada"," CO"
"886",886,149,"Psycho Penguin Vanilla Porter",2333,0.054,36,"American Porter",12,"Odyssey Beerwerks","Arvada"," CO"
"887",887,149,"Heliocentric Hefeweizen",1721,0.047,NA,"Hefeweizen",12,"Odyssey Beerwerks","Arvada"," CO"
"888",888,149,"Ghose Drifter Pale Ale",1720,0.051,NA,"American Pale Ale (APA)",12,"Odyssey Beerwerks","Arvada"," CO"
"889",889,149,"Ghost Rider Pale Ale (2013)",1431,0.051,NA,"American Pale Ale (APA)",12,"Odyssey Beerwerks","Arvada"," CO"
"890",890,149,"Helios Hefeweizen (2013)",1430,0.047,NA,"Hefeweizen",12,"Odyssey Beerwerks","Arvada"," CO"
"891",891,150,"Deadeye Jack",2332,0.06,NA,"American Porter",12,"Lonerider Brewing Company","Raleigh"," NC"
"892",892,150,"Pistols at Dawn",2330,0.075,NA,"American Stout",16,"Lonerider Brewing Company","Raleigh"," NC"
"893",893,150,"Peacemaker Pale Ale",2329,0.057,47,"American Pale Ale (APA)",12,"Lonerider Brewing Company","Raleigh"," NC"
"894",894,150,"Shotgun Betty",2327,0.058,11,"Hefeweizen",12,"Lonerider Brewing Company","Raleigh"," NC"
"895",895,150,"Sweet Josie",2326,0.061,30,"American Brown Ale",12,"Lonerider Brewing Company","Raleigh"," NC"
"896",896,151,"Watershed IPA",2331,0.067,70,"American IPA",12,"Oakshire Brewing","Eugene"," OR"
"897",897,151,"Oakshire Amber Ale",1669,0.054,24,"American Amber / Red Ale",12,"Oakshire Brewing","Eugene"," OR"
"898",898,151,"Overcast Espresso Stout",1668,0.058,27,"American Stout",12,"Oakshire Brewing","Eugene"," OR"
"899",899,151,"Watershed IPA (2013)",999,0.067,70,"American IPA",12,"Oakshire Brewing","Eugene"," OR"
"900",900,152,"Fort Pitt Ale",2322,NA,NA,"American Amber / Red Ale",12,"Fort Pitt Brewing Company","Latrobe"," PA"
"901",901,153,"Turnrow Harvest Ale",2321,0.055,NA,"American Blonde Ale",12,"Tin Roof Brewing Company","Baton Rouge"," LA"
"902",902,153,"Juke Joint IPA",1755,0.07,60,"American IPA",12,"Tin Roof Brewing Company","Baton Rouge"," LA"
"903",903,153,"Parade Ground Coffee Porter",1754,0.07,35,"American Porter",12,"Tin Roof Brewing Company","Baton Rouge"," LA"
"904",904,153,"Tin Roof Watermelon Wheat",1428,0.05,21,"Fruit / Vegetable Beer",12,"Tin Roof Brewing Company","Baton Rouge"," LA"
"905",905,153,"Tin Roof Blonde Ale",529,0.045,18,"American Blonde Ale",12,"Tin Roof Brewing Company","Baton Rouge"," LA"
"906",906,153,"Voodoo Bengal Pale Ale",495,0.055,37,"American Pale Ale (APA)",12,"Tin Roof Brewing Company","Baton Rouge"," LA"
"907",907,153,"Perfect Tin Amber",494,0.045,28,"American Amber / Red Ale",12,"Tin Roof Brewing Company","Baton Rouge"," LA"
"908",908,154,"Knotty Blonde Ale",2319,0.04,18,"American Blonde Ale",12,"Three Creeks Brewing","Sisters"," OR"
"909",909,154,"Fivepine Chocolate Porter",2317,0.062,40,"American Porter",12,"Three Creeks Brewing","Sisters"," OR"
"910",910,154,"Hoodoo Voodoo IPA",2316,0.062,82,"American IPA",12,"Three Creeks Brewing","Sisters"," OR"
"911",911,155,"Ginja Ninja",2318,0.06,NA,"Cider",12,"2 Towns Ciderhouse","Corvallis"," OR"
"912",912,155,"Cherried Away",2170,0.06,NA,"Cider",12,"2 Towns Ciderhouse","Corvallis"," OR"
"913",913,155,"Rhubarbarian",2169,0.06,NA,"Cider",12,"2 Towns Ciderhouse","Corvallis"," OR"
"914",914,155,"BrightCider",1502,0.06,NA,"Cider",12,"2 Towns Ciderhouse","Corvallis"," OR"
"915",915,156,"Hopportunity Knocks IPA",2315,0.068,100,"American IPA",12,"Caldera Brewing Company","Ashland"," OR"
"916",916,156,"Pilot Rock Porter",1808,0.06,NA,"American Porter",12,"Caldera Brewing Company","Ashland"," OR"
"917",917,156,"Caldera Pale Ale",1419,0.056,55,"American Pale Ale (APA)",12,"Caldera Brewing Company","Ashland"," OR"
"918",918,156,"Lawnmower Lager",878,0.039,16,"American Adjunct Lager",12,"Caldera Brewing Company","Ashland"," OR"
"919",919,156,"Ashland Amber Ale (2009)",794,0.054,24,"American Amber / Red Ale",12,"Caldera Brewing Company","Ashland"," OR"
"920",920,156,"Caldera IPA (2009)",793,0.061,94,"American IPA",12,"Caldera Brewing Company","Ashland"," OR"
"921",921,156,"Caldera IPA (2007)",792,0.061,94,"American IPA",12,"Caldera Brewing Company","Ashland"," OR"
"922",922,156,"Caldera Pale Ale (2010)",791,0.056,55,"American Pale Ale (APA)",12,"Caldera Brewing Company","Ashland"," OR"
"923",923,156,"Caldera Pale Ale (2009)",790,0.056,55,"American Pale Ale (APA)",12,"Caldera Brewing Company","Ashland"," OR"
"924",924,156,"Caldera Pale Ale (2005)",789,0.056,55,"American Pale Ale (APA)",12,"Caldera Brewing Company","Ashland"," OR"
"925",925,156,"Caldera Pale Ale (2007)",788,0.056,55,"American Pale Ale (APA)",12,"Caldera Brewing Company","Ashland"," OR"
"926",926,156,"Caldera Pale Ale (2011)",38,0.056,55,"American Pale Ale (APA)",12,"Caldera Brewing Company","Ashland"," OR"
"927",927,156,"Ashland Amber Ale",37,0.054,24,"American Amber / Red Ale",12,"Caldera Brewing Company","Ashland"," OR"
"928",928,156,"Caldera IPA",36,0.061,94,"American IPA",12,"Caldera Brewing Company","Ashland"," OR"
"929",929,157,"Wild Trail Pale Ale",2314,0.057,44,"American Pale Ale (APA)",12,"Greenbrier Valley Brewing Company","Lewisburg"," WV"
"930",930,157,"Mothman Black IPA",2313,0.067,71,"American Black Ale",12,"Greenbrier Valley Brewing Company","Lewisburg"," WV"
